sentence,word_labels
The two pilots had ejected safely before the crash and were taken to a military hospital for a medical examination .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Reports say there was no damage on the ground .,"O,O,O,O,O,O,O,O,O,O"
The bomber flights are to remain suspended until investigators establish the cause of the crash .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Through a lease agreement with Ukraine , Russia will operate the facility until 2017 .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Several thousand riot police prevented the Muslim Brotherhood from holding a rally outside the Egyptian parliament as planned .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Authorities say they arrested at least 50 protesters .,"O,O,O,O,O,O,O,O,O"
"Estimates of the crowd range from several hundred to 3,000 .","O,O,O,O,O,O,O,O,O,O,O,O,O"
Egyptian authorities had arrested another 50 Brotherhood members before the protests .,"O,O,O,O,O,O,O,O,O,O,O,O"
The Muslim Brotherhood calls for replacing Egypt 's secular government with an Islamic state .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Monday told Russian television the new version of the Topol-M missile is capable of penetrating multi-layered missile defense systems .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Ivanov said the missiles will form the core of Russia 's strategic missile forces .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
He called them a new generation of the stationary Topol system already in service .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Western analysts say Topol missiles were first deployed in Russian silos in the late 1990s .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The new missiles reportedly can carry a 1,200 kilogram payload and have an estimated range of about 10,000 kilometers .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
They are said to maneuver in ways that are difficult to detect .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
Bystanders joined rescuers Wednesday to dig through the rubble of collapsed buildings in an attempt to find survivors .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Police have not said what caused the blast in the ammunition store .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
"More than 1,000 civilian volunteers are expected to converge on the city of Tombstone Friday to begin a 30-day border patrol .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Likewise , Hispanics from the National Alliance for Human Rights are going to Tombstone to protest the Minuteman Project .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The Bank allocated another $ 7 million to Colombia for a sustainable development project , aimed at reducing air and water pollution , improve hygiene and urban environmental management .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The bank is also loaning El Salvador $ 27 million to support a poverty reduction program known as Red Solidaria , designed to help the poorest Salvadorans by improving health , nutrition and education in the country .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Italian opposition politicians are demanding Prime Minister Silvio Berlusconi apologize for using an obscenity to refer to anyone who would vote against him in Sunday 's election .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"During a speech to a group of shopkeepers Tuesday , Mr. Berlusconi used a word regarded by many as an obscenity and by others as an insult .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
He said using such language was rough but effective .,"O,O,O,O,O,O,O,O,O,O"
"The remark came a day after Mr. Berlusconi traded insults in a political debate with his chief political rival , center-left leader Romano Prodi .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Both candidates assailed the other 's fiscal policies , with Mr. Berlusconi calling Prodi a "" useful idiot "" and Prodi saying the prime minister is like a "" drunkard clinging to a lamppost . ""","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Voters go to the polls Sunday and Monday to choose a new government .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Polls show many of the voters are undecided .,"O,O,O,O,O,O,O,O,O"
"The attack , in the New Baghdad district , also wounded eight others .","O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Worshipers travel to the shrine each year to mourn the seventh-century killing of the grandson of the Prophet Muhammad .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Several pilgrims were killed earlier this week in a spate of attacks targeting worshipers .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Moses Bittok probably thinks so .,"O,O,O,O,O,O"
And get this - he realized he had won shortly after taking the oath of U.S. citizenship .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"As he cashed in his ticket , Mr. Bittok said - quote - "" It 's almost like you adopted a country and they netted you $ 1.8 million dollars . ""","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Interviewed on the television program Fox News Sunday ,","O,O,O,O,O,O,O,O,O"
Officials say 25 other insurgents were captured .,"O,O,O,O,O,O,O,O"
European Union Health Commissioner Markos Kypriano says the EU is increasing its pledge for the fight against bird flu to $ 120 million .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The World Bank and World Health Organization are hoping to raise $ 1.5 billion from rich countries to help poorer nations fight bird flu and prevent a global pandemic .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"A World Health Organization official , Margaret Chan , told the meeting there is a great risk of an epidemic , although the timing and severity is uncertain .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The Inter-American Development Bank says the world Haitian disapora sent more than $ 1.6 billion back to families on the impoverished island in 2006 .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The bank says many of the recipients of overseas money have incomes less than $ 500 a year .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"They use the extra funds for basic expenses , while others invest it in small businesses and education for their children .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The signing had already been delayed from Saturday to Wednesday .,"O,O,O,O,O,O,O,O,O,O,O"
But Mr. Yekhanurov says experts continue to work on the documents .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
The draft agreement calls for Ukraine to pay Russia nearly twice as much for natural gas .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The new price would be $ 95 per 1,000 cubic meters , up from the previous rate of $ 50 .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The Chinese government has called for new measures to prevent the economy from overheating .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The official Xinhua news agency reports the State Council moved on Friday to tighten controls on fixed asset investments and money supply after concluding they increased excessively in the first quarter .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The Chinese economy is growing at a rapid pace , topping nine percent in the last two years .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Leaders are concerned the pace could raise inflation rates or lead to investment in unnecessary projects .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The central bank said the growth of the broad money supply rose nearly 19 percent on a year-on-year basis to $ 3.9 trillion by the end of March .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
A media rights group says Burma 's military-led government has released two Burmese journalists working for a Japanese television station .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Reporters Without Borders and the Burma Media Association welcomed the release of the reporters after two days of detention .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
They say the journalists are in good shape - despite being shaken by the incident .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The reporters , Aung Shwe Oo and his daughter , Daw Sint Sint Aung , both work for Nippon News Network 's Bangkok bureau .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The probe of the area where two pieces of ocean floor collided shows a ridge of mud hundreds of meters thick where the seawater was forced up to form the tsunami .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Scientists on the ship say that while the data will not help predict when earthquakes will occur , it could help in warning of future tsunamis .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
A Republican Congressman says he is temporarily stepping down from a House committee-chairman position while he is being investigated for corruption .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Ohio Representative Bob Ney is the second lawmaker to relinquish a House leadership post in recent months .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"He said in a statement Sunday that the allegations against him have become a distraction to lawmakers , including those in the committee he chaired , the House Administration Committee .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Ney has been identified as the unnamed lawmaker that lobbyist Jack Abramoff said accepted lavish gifts and financial contributions in exchange for favors and support .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Abramoff has pleaded guilty to fraud and tax evasion .,"O,O,O,O,O,O,O,O,O,O"
Ney denies any wrongdoing .,"O,O,O,O,O"
Texas representative Tom DeLay stepped down as House Majority Leader late last year after being indicted for alleged campaign finance violations .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
DeLay had close ties to Abramoff and some of the congressman 's aides are being investigated in the Abramoff scandal .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Hamdi Issac has admitted to taking part in the second set of attacks but has said the action was meant to scare people , not kill them .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Residents have joined members of the National Guard in a desperate effort to strengthen levees with sandbags .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Meanwhile , Iowa is cleaning up after widespread flooding inundated homes , destroyed crops and cut off highways and bridges .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"At the White House Tuesday , U.S. President George Bush expressed concern for the flood victims .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"In addition to those killed , 728 claims were filed for employees who missed more than four days of work .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The quarterly report sent to U.S. Congress based its information on statistics from the U.S. Labor Department compiled from workers ' compensation claims filed by all U.S. government contractors .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Former Chilean dictator Augusto Pinochet has been indicted on human rights charges and placed under house arrest .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Judge Victor Montiglio charged General Pinochet in connection with the kidnapping and disappearance of seven people in the early years of his 1973 to 1990 rule .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The charges are part of a human rights case known as "" Operation Colombo , "" in which 119 dissidents disappeared while in custody .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Mr. Montiglio 's indictment Thursday comes six days after he questioned the ex-dictator and the former head of the secret police , Manuel Contreras , to determine responsibility for the disappearance of the 119 Pinochet foes .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
This is the second indictment in two days against the former dictator .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
"General Pinochet , who turns 90 on Friday , had just made bail following his indictment Wednesday on charges of tax evasion , corruption and using FALSE passports in a case involving an estimated $ 27 million hidden in foreign bank accounts .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Presidents of member nations Argentina , Brazil , Paraguay and Uruguay are to sign a document Tuesday extending voting rights and lower tariffs to Venezuela .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"With the new member , officials say the trade bloc will account for $ 1 trillion in annual economic activity and include 250 million people .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Meanwhile , Paraguay 's President Nicanor Duarte has threatened to abandon the group because of alleged protectionist trade policies by Brazil and Argentina .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Officials say there have been no reports of damage or casualties , but residents of the city ran out of their homes in panic after the quake jolted them awake .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"U.S. Democratic senators have criticized President Bush 's proposal to revamp Social Security , on the eve of the retirement program 's 70th anniversary .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Senator John Kerry , the 2004 democratic presidential candidate , said in a radio address delivered in Spanish Saturday that the president 's proposal to add private investments accounts to the program will hurt Hispanics .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
President Bush says his plans will help the program avoid severe funding shortfalls over the next few decades .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
A key part of his proposal is to allow younger workers to privately invest some of their Social Security funds which are now managed by the government .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Witnesses say at least 15 others swam to safety after their vessel sank close to the Yemeni coast .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
It is not clear how the boat capsized .,"O,O,O,O,O,O,O,O,O"
"They often face abuse at the hands of smugglers , with many forced to disembark offshore to avoid Yemeni coast guard patrols .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Earlier this month , the U.N. High Commissioner for Refugees estimated 20,000 people have made the crossing this year and said at least 439 people have died and another 489 are missing .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Authorities say Abdul Saboor Farid was killed late Wednesday outside his home in the capital , Kabul .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The motive for the senator 's killing is not clear .,"O,O,O,O,O,O,O,O,O,O,O,O"
"In another development , police say a remote-controlled roadside bomb tore through the side of an Afghan army bus Thursday in Kabul , killing the driver and wounding 29 people .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Taleban militants claimed responsibility for the attack .,"O,O,O,O,O,O,O,O"
NATO has launched large-scale military operations in the region recently to pre-empt an expected Taleban offensive .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"In another town , Balad Ruz , police say a rocket attack on a policeman 's house killed the man 's brother and four children .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"In a separate development , the trial of ousted leader Saddam Hussein is scheduled to resume Tuesday with a new presiding judge , and a Western diplomat says members of the former Baathist regime may testify .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The United States Government , Wednesday [ May 14 ] officially added polar bears to the list of threatened animals under the Endangered Species Act .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Bush administration scientists decided the species is at risk of becoming endangered .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
"Officials cited warming trends and loss of sea ice as threatening the bears , opening a debate over whether to regulate greenhouse gases to protect the bear and its habitat .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Paul Sisco reports .,"O,O,O,O"
News reports Saturday quote an unnamed Iranian official as saying a delegation will visit on August 6 to discuss technical issues and regulations .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Separately , the United Nations ' nuclear agency is set to inspect Iran 's heavy water nuclear reactor in a matter of days .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
It will produce plutonium once it is completed .,"O,O,O,O,O,O,O,O,O"
Enriched plutonium and uranium can be used to build nuclear weapons .,"O,O,O,O,O,O,O,O,O,O,O,O"
The U.N. Security Council has imposed two sets of sanctions on Iran because of its refusal to suspend uranium enrichment .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The United States and its Western allies accuse Iran of trying to develop nuclear weapons , but Iran says its atomic program is for peaceful purposes .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
